idx,text,tokens,labels
1765,肥肠炒饭,"['肥肠', '炒饭']",['材料|形式']
1766,中薯可乐两件套送可口可乐柠檬味,"['中薯', '可乐', '两件套', '送', '可口可乐', '柠檬味']",['品牌|其他|其他|其他|品牌|风味']
1767,炒小白菜,"['炒', '小白菜']",['工艺|材料']
1768,香菇米线,"['香菇', '米线']",['材料|形式']
1769,蒜香酱油,"['蒜香', '酱油']",['风味|材料']
1770,粉丝扇贝,"['粉丝', '扇贝']",['材料|材料']
1771,面窝,['面窝'],['形式']
1772,芭乐柠檬茶,"['芭乐', '柠檬茶']",['原材料|材料']
1773,炒麻食,"['炒', '麻食']",['工艺|材料']
1774,烤肉饭,"['烤肉', '饭']",['工艺|形式']
1775,润润清凉梅,"['润润', '清凉梅']",['品牌|材料']
1776,香菜水饺,"['香菜', '水饺']",['材料|形式']
1777,原味酸奶紫米露,"['原味', '酸奶', '紫米露']",['风味|其他|材料']
1778,寿司卷,"['寿司', '卷']",['形式|形式']
1779,黄金玉米粒,"['黄金', '玉米粒']",['其他|材料']
1780,黑糖珍珠圣代,"['黑糖', '珍珠', '圣代']",['原材料|材料|形式']
1781,双重芝士贝果,"['双重', '芝士', '贝果']",['其他|其他|形式']
1782,茄子豆角,"['茄子', '豆角']",['材料|材料']
1783,小烤肠,"['小', '烤肠']",['其他|材料']
1784,土豆丝,"['土豆', '丝']",['材料|形式']
1785,玉米鲜肉水饺,"['玉米', '鲜肉', '水饺']",['材料|材料|形式']
1786,炭烤羊腿,"['炭烤', '羊腿']",['工艺|材料']
1787,油豆泡,"['油豆', '泡']",['材料|工艺']
1788,鸡公煲,"['鸡公', '煲']",['工艺|形式']
1789,腊八蒜,"['腊八', '蒜']",['其他|材料']
1790,乌漆嘛黑,['乌漆嘛黑'],['其他']
1791,鲜橙汁,"['鲜橙', '汁']",['材料|形式']
1792,干锅鸭头,"['干锅', '鸭头']",['工艺|材料']
1793,熊黑蛋生打西瓜椰,"['熊黑蛋', '生打', '西瓜椰']",['品牌|工艺|材料']
1794,清汤,['清汤'],['工艺']
1795,炸羊排,"['炸', '羊排']",['工艺|材料']
1796,绝绝脂超耐撕大刀肉片,"['绝绝脂', '超耐撕', '大刀肉片']",['其他|其他|材料']
1797,鸡蛋炒饭,"['鸡蛋', '炒饭']",['材料|形式']
1798,奶茶吨吨桶,"['奶茶', '吨吨桶']",['品牌|形式']
1799,经典香浓玉米饮,"['经典', '香浓', '玉米饮']",['其他|其他|形式']
1800,卤香鹌鹑蛋,"['卤香', '鹌鹑蛋']",['风味|材料']
1801,小炒肉盖饭,"['小炒', '肉盖饭']",['工艺|形式']
1802,铁观音,"['铁', '观', '音']",['其他|其他|材料']
1803,米酒蛋花汤,"['米酒', '蛋花汤']",['材料|形式']
1804,青菜合盘,"['青菜', '合盘']",['材料|形式']
1805,提子干黄油司康,"['提子干', '黄油', '司康']",['材料|材料|形式']
1806,战斧牛排,"['战斧', '牛排']",['工艺|材料']
1807,香肠蛋炒饭,"['香肠', '蛋炒饭']",['材料|形式']
1808,绿豆牛奶冰,"['绿豆', '牛奶', '冰']",['材料|材料|形式']
1809,唯怡,"['唯', '怡']",['唯|怡\n品牌|材料']
1810,葱末,"['葱', '末']",['材料|材料']
1811,蒜薹炒肉,"['蒜薹', '炒', '肉']",['材料|工艺|材料']
1812,绍兴臭豆腐,"['绍兴', '臭豆腐']",['地名|材料']
1813,虾三鲜,"['虾', '三鲜']",['材料|材料']
1814,花田乌龙+春日桃桃,"['花田', '乌龙', '+', '春日', '桃桃']",['地名|材料|其他|地名|材料']
1815,鸡胸肉沙拉,"['鸡胸肉', '沙拉']",['材料|形式']
1816,老友猪杂粉,"['老友', '猪杂粉']",['风味|材料']
1817,海带苗,['海带苗'],['材料']
1818,级冷鲜去皮甘蔗,"['级冷', '鲜去', '皮甘蔗']",['其他|其他|材料']
1819,猪肉韭菜,"['猪肉', '韭菜']",['材料|材料']
1820,烤黄花鱼,"['烤', '黄花鱼']",['烤|黄花鱼的分类是：工艺|材料。']
1821,虎皮鸡爪螺蛳粉,"['虎皮', '鸡爪', '螺蛳粉']",['工艺|材料|形式']
1822,铁板牛柳,"['铁板', '牛柳']",['工艺|材料']
1823,牛肉水饺,"['牛肉', '水饺']",['材料|形式']
1824,莴苣,['莴苣'],['材料']
1825,炒三丝,"['炒', '三丝']",['工艺|材料']
1826,糯米糕,"['糯米', '糕']",['材料|形式']
1827,香菇油菜,"['香菇', '油菜']",['材料|材料']
1828,排骨汤粉,"['排骨', '汤粉']",['排骨|汤粉\n材料|形式']
1829,金银馒头,"['金银', '馒头']",['其他|材料']
1830,番茄鸡蛋炒面,"['番茄', '鸡蛋', '炒面']",['材料|材料|形式']
1831,清炒莴笋,"['清炒', '莴笋']",['清炒|莴笋\n工艺|材料']
1832,柠檬益力多,"['柠檬', '益力多']",['材料|品牌']
1833,牛肉炒面片,"['牛肉', '炒', '面片']",['材料|工艺|形式']
1834,清蒸排骨,"['清蒸', '排骨']",['工艺|材料']
1835,苏子叶,"['苏子', '叶']",['地名|其他']
1836,虎年嗷呜丝绒拿铁,"['虎年', '嗷呜', '丝绒', '拿铁']",['其他|其他|其他|形式']
1837,黄焖鸭,"['黄焖', '鸭']",['工艺|材料']
1838,瓦罐汤,"['瓦罐', '汤']",['工艺|形式']
1839,酥皮肉夹馍,"['酥皮', '肉夹馍']",['工艺|材料']
1840,黑椒牛仔骨,"['黑椒', '牛仔骨']",['工艺|材料']
1841,栗上奶香,"['栗上', '奶香']",['其他|风味']
1842,清蒸白水鱼,"['清蒸', '白水鱼']",['工艺|材料']
1843,海蜇丝,"['海蜇', '丝']",['材料|形式']
1844,笋,['笋'],['材料']
1845,夏风凉凉冰椰拿铁兑换券,"['夏风', '凉凉', '冰椰', '拿铁', '兑换券']",['其他|其他|其他|其他|其他']
1846,水煮牛柳,"['水煮', '牛柳']",['工艺|材料']
1847,叉烧肠粉,"['叉烧', '肠粉']",['工艺|形式']
1848,泷珠奶茶,"['泷珠', '奶茶']",['品牌|其他']
1849,大红袍珍珠奶茶,"['大红袍', '珍珠', '奶茶']",['地名|其他|形式']
1850,鲜牛肉丸,"['鲜', '牛', '肉', '丸']",['其他|材料|材料|形式']
1851,爆汁牛肉丸,"['爆汁', '牛肉丸']",['工艺|材料']
1852,干饼,"['干', '饼']",['工艺|形式']
1853,孜然酱,"['孜然', '酱']",['风味|工艺']
1854,鲜排骨,"['鲜', '排骨']",['其他|材料']
1855,传统热干面,"['传统', '热干面']",['传统|热干面的分类是：工艺|形式。']
1856,明炉烧鸭饭,"['明炉', '烧鸭饭']",['工艺|形式']
1857,大油边,"['大', '油', '边']",['其他|工艺|材料']
1858,星巴克椰椰双打冰震浓缩,"['星巴克', '椰椰', '双打', '冰震', '浓缩']",['品牌|其他|其他|其他|形式']
1859,香辣鸡排套,"['香辣', '鸡排套']",['风味|其他']
1860,红肉菠萝蜜,"['红肉', '菠萝蜜']",['材料|材料']
1861,铁板鱿鱼须,"['铁板', '鱿鱼须']",['工艺|材料']
1862,奥尔良烤鸡腿堡,"['奥尔良', '烤鸡腿', '堡']",['地名|工艺|形式']
1863,土豆牛肉拌面,"['土豆', '牛肉', '拌面']",['材料|材料|形式']
1864,猪杂枸杞汤,"['猪杂', '枸杞', '汤']",['材料|材料|形式']
1865,炸虾,"['炸', '虾']",['炸|虾\n工艺|材料']
1866,经典拿铁会议搭子,"['经典', '拿铁', '会议', '搭子']",['其他|其他|其他|其他']
1867,冰淇淋杨枝甘露,"['冰淇淋', '杨枝', '甘露']",['材料|其他|材料']
1868,底料,"['底', '料']",['其他|材料']
1869,衢州鸭头,"['衢州', '鸭头']",['地名|材料']
1870,海草军舰,"['海草', '军舰']",['其他|其他']
1871,臊子面,"['臊子', '面']",['工艺|形式']
1872,芹菜,['芹菜'],['材料']
1873,手打柠檬茶,"['手打', '柠檬茶']",['工艺|材料']
1874,车厘子,['车厘子'],['材料']
1875,竹生空野,"['竹生', '空野']",['其他|其他']
1876,招牌鱼粉,"['招牌', '鱼粉']",['招牌|鱼粉\n品牌|材料']
1877,烧饼里脊,"['烧饼', '里脊']",['工艺|材料']
1878,巨无霸,"['巨', '无', '霸']",['其他|其他|形式']
1879,香椰马蹄爆爆珠,"['香椰', '马蹄', '爆爆珠']",['风味|材料|形式']
1880,鱼籽烧,"['鱼籽', '烧']",['材料|工艺']
1881,七里香,"['七里', '香']",['地名|风味']
1882,鱼粉,"['鱼', '粉']",['材料|形式']
1883,焖肉面,"['焖肉', '面']",['焖肉|面的分类是：工艺|形式。']
1884,蒜蓉开边虾,"['蒜蓉', '开边', '虾']",['风味|工艺|材料']
1885,宫保肉丁,"['宫保', '肉丁']",['风味|材料']
1886,富士苹果,"['富士', '苹果']",['地名|材料']
1887,酱鸭头,"['酱', '鸭头']",['工艺|材料']
1888,骨头煲,"['骨头', '煲']",['骨头|煲的分类是：材料|形式。']
1889,油焖茄子,"['油焖', '茄子']",['工艺|材料']
1890,凌波鱼,"['凌', '波', '鱼']",['其他|其他|材料']
1891,劲脆鸡腿堡土豆泥餐,"['劲脆', '鸡腿', '堡', '土豆泥', '餐']",['工艺|材料|形式|材料|形式']
1892,鸡蛋瘦肉肠粉,"['鸡蛋', '瘦肉', '肠粉']",['材料|材料|形式']
1893,东北干豆角,"['东北', '干豆角']",['地名|材料']
1894,脆皮鸡爪,"['脆皮', '鸡爪']",['工艺|材料']
1895,卤鸭翅甜辣,"['卤', '鸭翅', '甜辣']",['卤|鸭翅|甜辣的分类如下：\n\n1. 卤 - 工艺\n2. 鸭翅 - 材料\n3. 甜辣 - 风味\n\n因此，最终分类为：工艺|材料|风味']
1896,菠菜花生米,"['菠菜', '花生米']",['材料|材料']
1897,芝芝肉酥热辣脆皮鸡装,"['芝芝', '肉酥', '热辣', '脆皮鸡', '装']",['其他|材料|风味|材料|形式']
1898,鲜柠檬绿茶,"['鲜', '柠檬', '绿茶']",['其他|材料|形式']
1899,凉虾,"['凉', '虾']",['工艺|材料']
1900,红枣豆奶,"['红枣', '豆奶']",['材料|材料']
1901,阳澄湖大闸蟹,"['阳澄湖', '大闸蟹']",['地名|材料']
1902,干锅兔,"['干锅', '兔']",['工艺|材料']
1903,欧式蛋糕,"['欧式', '蛋糕']",['欧式|蛋糕\n风味|形式']
1904,木薯羹,"['木薯', '羹']",['材料|形式']
1905,猪肉饼,"['猪肉', '饼']",['材料|形式']
1906,香芋排骨,"['香芋', '排骨']",['材料|材料']
1907,干蒸鸡,"['干蒸', '鸡']",['工艺|材料']
1908,烤鸭,"['烤鸭', '']",['工艺|其他']
1909,农夫山泉矿泉水,"['农夫', '山泉', '矿泉水']",['品牌|其他|形式']
1910,青椒炒牛肉盖浇面,"['青椒', '炒', '牛肉', '盖浇面']",['工艺|其他|材料|形式']
1911,五香鸭掌,"['五香', '鸭掌']",['风味|材料']
1912,杏,['杏'],['材料']
1913,卤米线,"['卤', '米线']",['工艺|形式']
1914,柠檬养乐多,"['柠檬', '养乐多']",['材料|品牌']
1915,蟹柳,"['蟹', '柳']",['材料|材料']
1916,招牌鸭肫,"['招牌', '鸭肫']",['其他|材料']
1917,墨鱼丸子,"['墨鱼', '丸子']",['材料|形式']
1918,鲜牛肉,"['鲜', '牛肉']",['工艺|材料']
1919,大枣,['大枣'],['材料']
1920,清蒸带鱼,"['清蒸', '带鱼']",['清蒸|带鱼\n工艺|材料']
1921,红烧鲳鱼,"['红烧', '鲳鱼']",['工艺|材料']
1922,肉饼,['肉饼'],['材料']
1923,蔬菜卷,"['蔬菜', '卷']",['材料|形式']
1924,特色红烧肉,"['特色', '红烧肉']",['风味|材料']
1925,冰峰,['冰峰'],['品牌']
1926,糖藕,"['糖', '藕']",['材料|材料']
1927,甜品,['甜品'],['形式']
1928,尖椒炒牛肉,"['尖椒', '炒', '牛肉']",['材料|工艺|材料']
1929,莴笋叶,"['莴', '笋', '叶']",['材料|材料|材料']
1930,经典水煮肉片,"['经典', '水煮', '肉片']",['经典|水煮|肉片的分类如下：\n\n1. 经典 - 风味\n2. 水煮 - 工艺\n3. 肉片 - 材料\n\n因此，最终的分类结果是：风味|工艺|材料']
1931,麻辣牛肉面,"['麻辣', '牛肉', '面']",['麻辣|牛肉|面的分类如下：\n\n1. **麻辣**：属于**风味**，表示这道菜具有麻辣的味道。\n2. **牛肉**：属于**材料**，是这道菜的主要原材料之一。\n3. **面**：属于**形式**，表示这道菜的大类别是面条类。\n\n因此，分类结果为：\n\n风味|材料|形式']
1932,酒鬼花生米,"['酒鬼', '花生米']",['品牌|材料']
1933,好益多,"['好益', '多']",['品牌|其他']
1934,桑葚莓莓,"['桑葚', '莓莓']",['材料|材料']
1935,涮肉,"['涮', '肉']",['工艺|材料']
1936,番茄炒蛋盖浇饭,"['番茄', '炒蛋', '盖浇饭']",['材料|工艺|形式']
1937,番茄牛肉饭,"['番茄', '牛肉', '饭']",['材料|材料|形式']
1938,蜜桃摇摇奶砖,"['蜜桃', '摇摇', '奶砖']",['其他|其他|形式']
1939,奥利奥半熟芝士,"['奥利奥', '半熟', '芝士']",['品牌|其他|材料']
1940,肥肠螺蛳粉,"['肥肠', '螺蛳粉']",['材料|形式']
1941,菠萝蜜肉,"['菠萝', '蜜肉']",['材料|材料']
1942,羊肋条,"['羊', '肋条']",['材料|材料']
1943,柿柿如意大福,"['柿柿', '如意', '大福']",['其他|其他|形式']
1944,干炸鲜蘑,"['干炸', '鲜蘑']",['工艺|材料']
1945,原味蒸气奶,"['原味', '蒸气奶']",['风味|其他']
1946,爆炒羊杂,"['爆炒', '羊杂']",['工艺|材料']
1947,热气羊肉,"['热气', '羊肉']",['其他|材料']
1948,骨头汤,"['骨头', '汤']",['材料|形式']
1949,特色椒麻鸡,"['特色', '椒麻', '鸡']",['其他|风味|材料']
1950,烤干子,"['烤', '干子']",['烤|干子的分类是：工艺|材料。']
1951,蒜蓉酱,"['蒜', '蓉', '酱']",['材料|材料|其他']
1952,韭菜花,"['韭菜', '花']",['材料|形式']
1953,芹菜肉,"['芹菜', '肉']",['材料|材料']
1954,千层蛋糕,"['千层', '蛋糕']",['工艺|形式']
1955,香卤莲藕片,"['香卤', '莲藕片']",['香卤|莲藕片\n工艺|材料']
1956,新希望上海记忆风味酸牛奶,"['新希望', '上海', '记忆', '风味', '酸牛奶']",['品牌|地名|其他|风味|材料']
1957,护心肉,"['护', '心', '肉']",['其他|其他|材料']
1958,芭乐,"['芭', '乐']",['其他|材料']
1959,qq芋泥米麻薯,"['qq', '芋泥', '米麻薯']",['其他|材料|材料']
1960,纯萃经典十选一,"['纯萃', '经典', '十选一']",['其他|其他|其他']
1961,梅干菜烧肉,"['梅干菜', '烧肉']",['材料|工艺']
1962,炸鱿鱼,"['炸', '鱿鱼']",['工艺|材料']
1963,招牌萝卜条,"['招牌', '萝卜条']",['其他|材料']
1964,牛油果很芒,"['牛油果', '很芒']",['材料|其他']
1965,布里奥斯,['布里奥斯'],['品牌']
1966,双球冰淇淋红果,"['双球', '冰淇淋', '红果']",['品牌|其他|材料']
1967,魔芋,['魔芋'],['材料']
1968,一帆风顺,"['一帆', '风顺']",['其他|其他']
1969,卤香肥肠,"['卤香', '肥肠']",['风味|材料']
1970,毛豆炒肉,"['毛豆', '炒', '肉']",['材料|工艺|材料']
1971,沙棘汁,"['沙棘', '汁']",['材料|形式']
1972,原味豆浆,"['原味', '豆浆']",['风味|材料']
1973,炒饼,"['炒', '饼']",['工艺|形式']
1974,冰鲜柠檬汁,"['冰鲜', '柠檬汁']",['工艺|材料']
1975,莲藕,"['莲', '藕']",['材料|材料']
1976,小龙虾,"['小龙虾', '']",['材料|']
1977,雪花啤酒,"['雪花', '啤酒']",['雪花|啤酒\n品牌|材料']
1978,热米皮,"['热', '米皮']",['工艺|材料']
1979,蚵仔煎,"['蚵仔', '煎']",['材料|工艺']
1980,肉馅饼,"['肉馅', '饼']",['材料|形式']
1981,泡菜萝卜,"['泡菜', '萝卜']",['材料|材料']
1982,马蹄糕,"['马蹄', '糕']",['材料|形式']
1983,五香鸡爪,"['五香', '鸡爪']",['风味|材料']
1984,红豆薏米全麦面包,"['红豆', '薏米', '全麦', '面包']",['材料|材料|材料|形式']
1985,蟹黄味腰果,"['蟹黄', '味腰果']",['风味|材料']
1986,红烧鸡块盖烧饭,"['红烧', '鸡块', '盖烧饭']",['工艺|材料|形式']
1987,花蛤汤,"['花蛤', '汤']",['材料|形式']
1988,原切牛上脑,"['原切', '牛上脑']",['工艺|材料']
1989,锡纸猪心,"['锡纸', '猪心']",['工艺|材料']
1990,杏仁可颂,"['杏仁', '可颂']",['材料|形式']
1991,港式车仔面,"['港式', '车仔面']",['地名|形式']
1992,大窑橙诺,"['大', '窑', '橙', '诺']",['其他|其他|材料|其他']
1993,芹菜香干肉丝,"['芹菜', '香干', '肉丝']",['材料|材料|材料']
1994,炒饭,"['炒', '饭']",['工艺|形式']
1995,啃定好鸡脖,"['啃定', '好', '鸡脖']",['其他|其他|材料']
1996,闽南猪脚饭,"['闽南', '猪脚', '饭']",['地名|材料|形式']
1997,鱼杂,"['鱼', '杂']",['材料|材料']
1998,红烧仔鸡,"['红烧', '仔鸡']",['工艺|材料']
1999,杨梅冰汤圆,"['杨梅', '冰汤圆']",['材料|形式']
2000,木耳肉丝面,"['木耳', '肉丝', '面']",['材料|材料|形式']
2001,山楂汁,"['山楂', '汁']",['材料|形式']
2002,太妃榛果拿铁,"['太妃', '榛果', '拿铁']",['其他|材料|形式']
2003,上汤西洋菜,"['上汤', '西洋菜']",['上汤|西洋菜\n工艺|材料']
2004,香辣鸭头,"['香辣', '鸭头']",['风味|材料']
2005,海底椰雪梨膏,"['海底', '椰', '雪梨', '膏']",['其他|其他|材料|形式']
2006,儿童肠,"['儿童', '肠']",['其他|材料']
2007,紫菜鲜肉云吞,"['紫菜', '鲜肉', '云吞']",['材料|材料|形式']
2008,臭豆腐串,"['臭', '豆腐串']",['风味|材料']
2009,草莓冰沙,"['草莓', '冰沙']",['材料|形式']
2010,绝味招牌鱿鱼,"['绝味', '招牌', '鱿鱼']",['品牌|其他|材料']
2011,茴香肉,"['茴', '香', '肉']",['材料|材料|材料']
2012,烧土鸡,"['烧', '土鸡']",['工艺|材料']
2013,烤五花肉,"['烤', '五花肉']",['烤|五花肉\n工艺|材料']
2014,盐焗鸡心,"['盐', '焗', '鸡心']",['盐|焗|鸡心的分类是：工艺|工艺|材料。']
2015,经典超值全家桶,"['经典', '超值', '全家桶']",['其他|其他|形式']
2016,布丁西米露,"['布丁', '西米露']",['材料|材料']
2017,小公鸡,"['小', '公', '鸡']",['其他|其他|材料']
2018,炸肉丸,"['炸', '肉丸']",['工艺|材料']
2019,霉干菜肉包,"['霉干菜', '肉包']",['材料|材料']
2020,烤花菜,"['烤', '花菜']",['烤|花菜\n工艺|材料']
2021,竹荪,['竹荪'],['材料']
2022,三丝爆豆,"['三丝', '爆豆']",['工艺|材料']
2023,招牌豌杂面,"['招牌', '豌杂', '面']",['其他|材料|形式']
2024,麻辣郡肝,"['麻辣', '郡肝']",['风味|材料']
2025,烤肉肠,"['烤肉', '肠']",['工艺|材料']
2026,潮汕手打牛肉丸,"['潮汕', '手打', '牛肉丸']",['地名|工艺|材料']
2027,粉丝,['粉丝'],['材料']
2028,芝芝草莓,"['芝芝', '草莓']",['其他|材料']
2029,吨吨桶奶茶,"['吨吨桶', '奶茶']",['品牌|形式']
2030,雪菜蛋炒饭,"['雪菜', '蛋炒饭']",['材料|形式']
2031,冰咖小黄柠,"['冰咖', '小黄柠']",['品牌|材料']
2032,糍粑,"['糍', '粑']",['其他|材料']
2033,稀豆粉,"['稀', '豆粉']",['其他|材料']
2034,杂酱刀削面,"['杂酱', '刀削面']",['风味|形式']
2035,土豆丝饼,"['土豆丝', '饼']",['材料|形式']
2036,级玲珑小番茄子,"['级', '玲珑', '小番茄', '子']",['其他|其他|材料|其他']
2037,沙拉,['沙拉'],['形式']
2038,锅包肉,"['锅包', '肉']",['工艺|材料']
2039,焖鸭,"['焖', '鸭']",['焖|鸭的分类是：工艺|材料。']
2040,鸡丁米线,"['鸡丁', '米线']",['材料|形式']
2041,孜然羊肉盖烧饭,"['孜然', '羊肉', '盖烧饭']",['原材料|材料|形式']
2042,鲜奶泡芙,"['鲜奶', '泡芙']",['材料|形式']
2043,鲜肉馄饨,"['鲜肉', '馄饨']",['材料|形式']
2044,土豆炖牛腩,"['土豆', '炖', '牛腩']",['材料|工艺|材料']
2045,素煎包,"['素', '煎包']",['工艺|材料']
2046,恩施小土豆,"['恩施', '小土豆']",['地名|材料']
