idx,text,tokens
2026,潮汕手打牛肉丸,['潮汕|手打|牛肉丸']
2027,粉丝,['粉丝']
2028,芝芝草莓,['芝芝|草莓']
2029,吨吨桶奶茶,['吨吨桶|奶茶']
2030,雪菜蛋炒饭,['雪菜|蛋炒饭']
2031,冰咖小黄柠,['冰咖|小黄柠']
2032,糍粑,['糍|粑']
2033,稀豆粉,['稀|豆粉']
2034,杂酱刀削面,['杂酱|刀削面']
2035,土豆丝饼,['土豆丝|饼']
2036,级玲珑小番茄子,['级|玲珑|小番茄|子']
2037,沙拉,['沙拉']
2038,锅包肉,['锅包|肉']
2039,焖鸭,['焖|鸭']
2040,鸡丁米线,['鸡丁|米线']
2041,孜然羊肉盖烧饭,['孜然|羊肉|盖烧饭']
2042,鲜奶泡芙,['鲜奶|泡芙']
2043,鲜肉馄饨,['鲜肉|馄饨']
2044,土豆炖牛腩,['土豆|炖|牛腩']
2045,素煎包,['素|煎包']
2046,恩施小土豆,['恩施|小土豆']
2047,萝卜皮,['萝卜|皮']
2048,香茅柠檬绿茶,['香茅|柠檬|绿茶']
2049,凉拌鸡蛋,['凉拌|鸡蛋']
2050,火烈鸟蛋糕,['火烈鸟|蛋糕']
2051,玉米锅贴,['玉米|锅贴']
2052,鸭掌,['鸭掌']
2053,特色牛肉串,['特色|牛肉串']
2054,彩虹卷,['彩虹|卷']
2055,肉松饼,['肉松|饼']
2056,洋葱炒肉盖浇面,['洋葱|炒肉|盖浇面']
2057,黄金薯条,['黄金|薯条']
2058,鲜脑花,['鲜|脑花']
2059,烤羊肉串,['烤|羊肉串']
2060,烤鸡全翅,['烤鸡|全翅']
2061,油桃,['油桃']
2062,柠檬多多,['柠檬|多多']
2063,泡椒兔,['泡椒|兔']
2064,蓝天白云拿铁,['蓝天|白云|拿铁']
2065,咔滋脆鸡肉堡,['咔滋|脆|鸡肉堡']
2066,蘸酱,['蘸酱']
2067,干锅鱿鱼须,['干锅|鱿鱼须']
2068,蒜泥,['蒜|泥']
2069,粉蒸羊肉,['粉蒸|羊肉']
2070,醉虾,['醉|虾']
2071,金橙生酪拿铁,['金橙|生酪|拿铁']
2072,茉莉抹茶,['茉莉|抹茶']
2073,鱼香茄子盖饭,['鱼香|茄子|盖饭']
2074,海蜇,['海|蜇']
2075,沙琪玛,['沙琪玛']
2076,辣子鸡面,['辣子|鸡面']
2077,全家福大馄饨,['全家福|大馄饨']
2078,红烧牛排,['红烧|牛排']
2079,黑糖珍珠抹茶,['黑糖|珍珠|抹茶']
2080,蘑菇炒肉盖烧面,['蘑菇|炒|肉|盖烧面']
2081,维也纳咖啡,['维也纳|咖啡']
2082,门钉肉饼,['门钉|肉饼']
2083,炸鱼排,['炸|鱼排']
2084,黔江鸡杂,['黔江|鸡杂']
2085,面食,['面食']
2086,炒毛豆,['炒|毛豆']
2087,红烧肘子,['红烧|肘子']
2088,炒刀削,['炒|刀削']
2089,红豆沙牛乳,['红豆沙|牛乳']
2090,西红柿打卤面,['西红柿|打卤面']
2091,百香果多多,['百香果|多多']
2092,金汤肥牛米线,['金汤|肥牛|米线']
2093,雪花松阪肉,['雪花|松阪肉']
2094,面汤,['面|汤']
2095,天地一号,['天地|一号']
2096,秘制小龙虾,['秘制|小龙虾']
2097,鱼头,['鱼|头']
2098,土豆条,['土豆|条']
2099,紫薯酥饼,['紫薯|酥饼']
2100,洋葱牛肉盖浇饭,['洋葱|牛肉|盖浇饭']
2101,冰沙楂,['冰沙|楂']
2102,黄粑,['黄粑']
2103,椒丝腐乳通菜,['椒丝|腐乳|通菜']
2104,肉末酸豆角,['肉末|酸豆角']
2105,豆腐汤,['豆腐|汤']
2106,鲜奶蛋糕,['鲜奶|蛋糕']
2107,全牛宴,['全牛|宴']
2108,大话西瓜拿铁,['大话|西瓜|拿铁']
2109,黄金煎蛋,['黄金|煎蛋']
2110,美汁源果粒橙,['美汁源|果粒橙']
2111,冰乌龙,['冰|乌龙']
2112,原味螺丝粉,['原味|螺丝粉']
2113,香酥牛肉饼,['香酥|牛肉饼']
2114,满杯橙冻冻,['满杯|橙冻冻']
2115,烤猪皮,['烤|猪皮']
2116,鱼香肉丝盖浇饭,['鱼香|肉丝|盖浇饭']
2117,肉段茄子,['肉段|茄子']
2118,星巴克咖啡提拉米苏蛋糕,['星巴克|咖啡|提拉米苏|蛋糕']
2119,椒盐鸭下巴,['椒盐|鸭下巴']
2120,杨枝甘露芒果多,['杨枝|甘露|芒果多']
2121,南瓜粥,['南瓜|粥']
2122,鲜切羊上脑,['鲜切|羊上脑']
2123,奥利奥奶茶,['奥利奥|奶茶']
2124,超嗲草莓大福,['超嗲|草莓|大福']
2125,饼,['饼']
2126,牛骨原汤锅,['牛骨|原汤锅']
2127,酸菜炒肥肠,['酸菜|炒|肥肠']
2128,兔子面,['兔子|面']
2129,爆猪肝,['爆|猪肝']
2130,冰淇淋奶茶,['冰淇淋|奶茶']
2131,芒果蛋蜜汁,['芒果|蛋|蜜汁']
2132,老面馒头,['老面|馒头']
2133,动物奶油,['动物|奶油']
2134,草莓柠檬茶,['草莓|柠檬|茶']
2135,乌龙奶茶,['乌龙|奶茶']
2136,樱桃黑森林蛋糕,['樱桃|黑森林|蛋糕']
2137,布蕾奶茶冰淇淋,['布蕾|奶茶|冰淇淋']
2138,抹茶巴斯克,['抹茶|巴斯克']
2139,虾仁鲜肉小馄饨,['虾仁|鲜肉|小馄饨']
2140,迷你蛋糕,['迷你|蛋糕']
2141,肉沫茄子煲,['肉沫|茄子煲']
2142,招牌手撕鸡,['招牌|手撕|鸡']
2143,蛋肉肠,['蛋|肉|肠']
2144,笋子,['笋子']
2145,香菇鸡肉包,['香菇|鸡肉|包']
2146,肉串,['肉串']
2147,鲜芋牛奶西米露,['鲜芋|牛奶|西米露']
2148,干锅牛杂,['干锅|牛杂']
2149,双层深海狭鳕鱼堡套餐,['双层|深海|狭鳕鱼|堡|套餐']
2150,椒盐鸭舌,['椒盐|鸭舌']
2151,耙鸡爪,['耙|鸡爪']
2152,杏鲍菇炒肉,['杏鲍菇|炒|肉']
2153,肉排,['肉排']
2154,干切牛肉拉面,['干切|牛肉|拉面']
2155,小鱿鱼,['小|鱿鱼']
2156,生吐司,['生|吐司']
2157,黑鸭豆干,['黑鸭|豆干']
2158,酸辣白菜盖烧面,['酸辣|白菜|盖烧面']
2159,掌中宝,['掌中宝']
2160,米血,['米|血']
2161,咕咾肉,['咕咾|肉']
2162,酸菜黑鱼,['酸菜|黑鱼']
2163,炒土鸡蛋,['炒|土鸡蛋']
2164,家常土豆丝,['家常|土豆丝']
2165,教父,['教父']
2166,气泡美式,['气泡|美式']
2167,炒笋,['炒|笋']
2168,干拌豌杂面,['干拌|豌杂面']
2169,鲍鱼汁茄子,['鲍鱼汁|茄子']
2170,豆排,['豆|排']
2171,巧克力泡芙,['巧克力|泡芙']
2172,芋泥卷,['芋泥|卷']
2173,黄焖排骨,['黄焖|排骨']
2174,黄瓜炒肉,['黄瓜|炒|肉']
2175,蓝莓果酱,['蓝莓|果酱']
2176,泡椒牛蛙,['泡椒|牛蛙']
2177,老上海葱油饼,['老上海|葱油饼']
2178,炒土豆片,['炒|土豆片']
2179,葡萄风味鹿卡龙,['葡萄|风味|鹿卡龙']
2180,元气桃桃奶茶,['元气|桃桃|奶茶']
2181,茴香饺子,['茴香|饺子']
2182,香辣牛肉披萨,['香辣|牛肉|披萨']
2183,豆豉鲮鱼油麦菜,['豆豉|鲮鱼|油麦菜']
2184,伊面汤,['伊面|汤']
2185,梅花肉,['梅花|肉']
2186,辣炒花甲,['辣炒|花甲']
2187,烤鸭头,['烤|鸭头']
2188,开心花甲,['开心|花甲']
2189,羊杂,['羊|杂']
2190,油爆大虾,['油爆|大虾']
2191,拌皮蛋,['拌|皮蛋']
2192,秘制烤翅,['秘制|烤翅']
2193,草莓奶冻,['草莓|奶冻']
2194,溜三样,['溜|三样']
2195,香菇炒肉,['香菇|炒|肉']
2196,烤土豆,['烤|土豆']
2197,标准美式,['标准|美式']
2198,醪糟鸡蛋汤,['醪糟|鸡蛋|汤']
2199,烤活鱼,['烤|活鱼']
2200,牛肉三明治,['牛肉|三明治']
2201,炸鸡蛋,['炸|鸡蛋']
2202,海味馄饨,['海味|馄饨']
2203,土豆烧牛肉盖饭,['土豆|烧|牛肉|盖饭']
2204,红烧肉粉,['红烧|肉粉']
2205,鲜切羊肉,['鲜切|羊肉']
2206,红烧牛腩,['红烧|牛腩']
2207,香辣鸡排堡套餐,['香辣|鸡排|堡|套餐']
2208,脆皮粉,['脆皮|粉']
2209,芋泥雪贝,['芋泥|雪贝']
2210,麻婆豆腐,['麻婆|豆腐']
2211,春樱草莓蛋糕,['春樱|草莓|蛋糕']
2212,茶水,['茶|水']
2213,蒜泥生菜,['蒜泥|生菜']
2214,炭烧猪颈肉,['炭烧|猪颈肉']
2215,爆爆爆汁杏鲍菇,['爆爆爆汁|杏鲍菇']
2216,肉酱米线,['肉酱|米线']
2217,台肠,['台|肠']
2218,原味螺狮粉,['原味|螺狮粉']
2219,地锅排骨,['地锅|排骨']
2220,鱿鱼丝,['鱿鱼|丝']
2221,干豆角烧肉,['干豆角|烧肉']
2222,踏雪寻梅,['踏雪|寻梅']
2223,花旗参乌鸡汤,['花旗参|乌鸡汤']
2224,南瓜,['南瓜']
2225,老坛酸菜包,['老坛|酸菜|包']
2226,排骨焖面,['排骨|焖面']
2227,蒸肉丸,['蒸|肉丸']
2228,红油耳丝,['红油|耳丝']
2229,辣卤鸡爪,['辣卤|鸡爪']
2230,香芋奶茶,['香芋|奶茶']
2231,牛肉凉面,['牛肉|凉面']
2232,五香猪头肉,['五香|猪头肉']
2233,黄焖排骨米饭,['黄焖|排骨|米饭']
2234,辣牛肉汤,['辣|牛肉|汤']
2235,臭桂鱼,['臭|桂鱼']
2236,自制虾滑,['自制|虾滑']
2237,麻婆豆腐饭,['麻婆|豆腐饭']
2238,牛筋面,['牛筋|面']
2239,小吃,['小吃']
2240,干锅土豆片,['干锅|土豆片']
2241,糊辣鸡翅尖,['糊辣|鸡翅尖']
2242,铁锅炖大鹅,['铁锅|炖|大鹅']
2243,黑椒牛肋条,['黑椒|牛肋条']
2244,美汁源,['美汁源']
2245,凉拌羊肚,['凉拌|羊肚']
2246,黄瓜丝,['黄瓜|丝']
2247,现磨美式,['现磨|美式']
2248,凉拌萝卜,['凉拌|萝卜']
2249,豆腐煲,['豆腐|煲']
2250,地锅盔,['地锅|盔']
2251,烤臭豆腐,['烤|臭豆腐']
2252,秘制牛五花,['秘制|牛五花']
2253,生打米麻薯抹茶,['生打|米麻薯|抹茶']
2254,烤鱼配菜,['烤鱼|配菜']
2255,玫瑰荔枝,['玫瑰|荔枝']
2256,清炒鸡毛菜,['清炒|鸡毛菜']
2257,桥头排骨,['桥头|排骨']
2258,青椒肥肠,['青椒|肥肠']
2259,辣肉面,['辣|肉|面']
2260,凉拌菜,['凉拌|菜']
2261,草莓甜甜圈,['草莓|甜甜圈']
2262,凉拌猪头肉,['凉拌|猪头肉']
2263,香辣鸭翅,['香辣|鸭翅']
2264,草莓酪酪拿铁,['草莓|酪酪|拿铁']
2265,经典脆爽双鸡堡,['经典|脆爽|双鸡堡']
2266,黑椒肉柳,['黑椒|肉柳']
2267,小猪佩奇宝宝蛋挞装,['小猪|佩奇|宝宝|蛋挞装']
2268,柠檬小麦青汁,['柠檬|小麦|青汁']
2269,三鲜饺子,['三鲜|饺子']
2270,红豆餐包,['红豆|餐包']
2271,黑凤梨,['黑|凤梨']
2272,煎带鱼,['煎|带鱼']
2273,招牌鸭脖单人餐,['招牌|鸭脖|单人餐']
2274,热情鸡翅尖商品券,['热情|鸡翅尖|商品券']
2275,姜辣凤爪,['姜辣|凤爪']
2276,肉包子,['肉|包子']
2277,虎皮蛋糕,['虎皮|蛋糕']
2278,招牌原味螺蛳粉,['招牌|原味|螺蛳粉']
2279,青椒鸡蛋盖浇饭,['青椒|鸡蛋|盖浇饭']
2280,冰汤圆,['冰|汤圆']
2281,鱼腐,['鱼腐']
2282,香辣肥肠面,['香辣|肥肠|面']
2283,红烧茄子盖饭,['红烧|茄子|盖饭']
2284,烤娃娃菜,['烤|娃娃菜']
2285,香卤腐竹,['香卤|腐竹']
2286,青椒玉米,['青椒|玉米']
2287,排骨汤面,['排骨|汤面']
2288,炒菜心,['炒|菜心']
2289,开心大鸡排,['开心|大鸡排']
2290,干煸豆角,['干煸|豆角']
2291,驴杂汤,['驴杂|汤']
2292,弹面筋卷,['弹面筋|卷']
2293,天地壹号,['天地|壹号']
2294,甜酒冲蛋,['甜酒|冲蛋']
2295,茶碗蒸,['茶碗|蒸']
2296,馒头片,['馒头|片']
2297,干煸藕条,['干煸|藕条']
2298,卤水豆腐,['卤|水|豆腐']
2299,火腿肠炒面,['火腿肠|炒面']
2300,青柠云蛋糕,['青柠|云蛋糕']
2301,毛豆粒,['毛豆|粒']
2302,芝士奶盖蜜桃,['芝士|奶盖|蜜桃']
2303,热牛奶,['热|牛奶']
2304,秘制肥牛汁,['秘制|肥牛汁']
2305,草莓圣代,['草莓|圣代']
2306,生椰瑞士卷,['生椰|瑞士卷']
2307,牛肉串串,['牛肉|串串']
2308,马蹄酥,['马蹄|酥']
2309,莫吉托,['莫吉托']
2310,山城辣子鸡,['山城|辣子鸡']
2311,面条,['面|条']
2312,雪顶幽兰,['雪顶|幽兰']
2313,招牌手打柠檬茶,['招牌|手打|柠檬茶']
2314,鸡肉丸子,['鸡肉|丸子']
2315,大窑汽水,['大窑|汽水']
2316,尖椒拱嘴,['尖椒|拱嘴']
2317,芝士乌龙,['芝士|乌龙']
2318,莲藕鲜肉饺,['莲藕|鲜肉|饺']
2319,泡椒鱼皮,['泡椒|鱼皮']
2320,醇豆浆,['醇|豆浆']
2321,脆皮烧鸭饭,['脆皮|烧鸭|饭']
2322,现煮绿豆牛奶冰,['现煮|绿豆|牛奶|冰']
2323,芝士薯条,['芝士|薯条']
2324,烤鸭半只,['烤鸭|半只']
2325,鲜虾云吞面,['鲜虾|云吞面']
2326,茄子烧豆角,['茄子|烧|豆角']
2327,百岁山,['百岁|山']
2328,韭菜鸡蛋蒸饺,['韭菜|鸡蛋|蒸饺']
2329,招牌鱼头,['招牌|鱼头']
2330,上校鸡块,['上校|鸡块']
2331,澳洲肥牛,['澳洲|肥牛']
2332,酸菜鱼火锅餐含锅,['酸菜鱼|火锅|餐|含锅']
2333,山茶花dirty,['山茶花|dirty']
2334,熘肉段,['熘|肉段']
2335,芝芝酪酪堡,['芝芝|酪酪|堡']
2336,黑金鸡块,['黑金|鸡块']
2337,牛肉粿条,['牛肉|粿条']
2338,红枣桂圆豆浆,['红枣|桂圆|豆浆']
2339,鹅肝寿司,['鹅肝|寿司']
2340,云顶慕斯抹茶拿铁,['云顶|慕斯|抹茶|拿铁']
2341,咖喱牛腩,['咖喱|牛腩']
2342,创意奶咖,['创意|奶咖']
2343,香辣掌中宝,['香辣|掌中宝']
2344,麻辣鸭锁骨,['麻辣|鸭锁骨']
2345,大饼子,['大|饼子']
2346,诸葛烤鱼,['诸葛|烤鱼']
2347,招牌烤奶,['招牌|烤奶']
2348,日本豆腐,['日|本|豆|腐']
2349,西多士,['西多士']
2350,蔓越莓曲奇饼干,['蔓越莓|曲奇|饼干']
2351,盐焗乳鸽,['盐焗|乳鸽']
2352,卤素鸡,['卤素|鸡']
2353,阿华田千层瑞纳冰,['阿华田|千层|瑞纳冰']
2354,排骨汤,['排骨|汤']
2355,芝士焗大虾,['芝士|焗|大虾']
2356,卤豆腐干,['卤|豆腐干']
2357,韩式泡菜,['韩式|泡菜']
2358,豆腐丝,['豆腐|丝']
2359,羊肉蒸饺,['羊肉|蒸饺']
2360,馥桂酒酿芋圆,['馥桂|酒酿|芋圆']
2361,桃胶生酪拿铁,['桃胶|生酪|拿铁']
2362,澳式白咖啡,['澳式|白咖啡']
2363,腰果,['腰果']
2364,酥炸平菇,['酥炸|平菇']
2365,夏末西瓜小铁,['夏末|西瓜|小铁']
2366,车厘子肉肉圣代兑换券,['车厘子|肉肉|圣代|兑换券']
2367,推推乐,['推|推|乐']
2368,酱板鸭,['酱板|鸭']
2369,鸡小腿,['鸡|小腿']
2370,汉堡包,['汉堡|包']
2371,腌面,['腌|面']
2372,牛腩锅,['牛腩|锅']
2373,鸭腿,['鸭|腿']
2374,土豆烧鸡,['土豆|烧|鸡']
2375,泉阳泉,['泉阳泉']
2376,蛋炒面,['蛋|炒|面']
2377,荔枝雪芭,['荔枝|雪芭']
2378,饸饹面,['饸饹|面']
2379,饺拼盘,['饺|拼盘']
2380,原味奶茶,['原味|奶茶']
2381,海蛎饼,['海蛎|饼']
2382,无敌全套奶茶,['无敌|全套|奶茶']
2383,鸡蛋醪糟,['鸡蛋|醪糟']
2384,水饺,['水饺']
2385,辣鸡粉,['辣|鸡粉']
2386,芒果糯米饭,['芒果|糯米饭']
2387,桃桃汽水味圣代双旋圣代,['桃桃|汽水味|圣代|双旋|圣代']
2388,西梅,['西梅']
2389,青椒炒牛肉,['青椒|炒|牛肉']
2390,满杯生椰拿铁,['满杯|生椰|拿铁']
2391,臊子干拌面,['臊子|干拌面']
2392,招牌原味吐司,['招牌|原味|吐司']
2393,王道嫩香鸡块,['王道|嫩香|鸡块']
2394,黄瓜皮蛋汤,['黄瓜|皮蛋|汤']
2395,招牌奶酥吐司,['招牌|奶酥|吐司']
2396,卤香干,['卤|香干']
2397,自制香肠,['自制|香肠']
2398,青椒肉丝盖浇饭,['青椒|肉丝|盖浇饭']
2399,烤鸡肉肠,['烤鸡|肉肠']
2400,牛骨清汤锅,['牛骨|清汤锅']
2401,牛油果酸奶奶昔,['牛油果|酸奶|奶昔']
2402,黄金鸡块装,['黄金|鸡块|装']
2403,芸豆包子,['芸豆|包子']
2404,牛腩螺蛳粉,['牛腩|螺蛳粉']
2405,锡纸宽粉,['锡纸|宽粉']
2406,腊猪脚火锅,['腊猪脚|火锅']
2407,精品鲜毛肚,['精品|鲜毛肚']
2408,五花肉泡菜锅,['五花肉|泡菜锅']
2409,青稞牛乳茶,['青稞|牛乳茶']
2410,桂花风味冰燕麦拿铁,['桂花|风味|冰燕麦|拿铁']
2411,瓦香鸡,['瓦香|鸡']
2412,两亩地,['两|亩|地']
2413,黑鸭鸭头,['黑鸭|鸭头']
2414,羊角蜜,['羊角|蜜']
2415,风味牛肉,['风味|牛肉']
2416,牛肉拌饭,['牛肉|拌饭']
2417,柠檬气泡水,['柠檬|气泡水']
2418,童年淀粉肠,['童年|淀粉|肠']
2419,培根披萨,['培根|披萨']
2420,炸烧饼,['炸|烧饼']
2421,鸡爪,['鸡爪']
2422,熏拌鸡架,['熏|拌|鸡|架']
2423,上海咖啡,['上海|咖啡']
2424,特色锅底,['特色|锅底']
2425,招牌烤鱼,['招牌|烤鱼']
2426,紫菜鲜肉饺,['紫菜|鲜肉|饺']
2427,生椰抹茶麻薯,['生椰|抹茶|麻薯']
2428,全鸡,['全|鸡']
2429,贺岁红龙拿铁,['贺岁|红龙|拿铁']
2430,碎肉拌面,['碎肉|拌面']
2431,猪杂河粉,['猪杂|河粉']
2432,爽口萝卜皮,['爽口|萝卜皮']
2433,培根金针菇,['培根|金针菇']
2434,东坡肉,['东坡|肉']
2435,香卤鸭脖,['香卤|鸭脖']
2436,红烧土鸡,['红烧|土鸡']
2437,一鸡两吃,['一鸡|两吃']
2438,鲜虾云吞,['鲜虾|云吞']
2439,豆腐丸子,['豆腐|丸子']
2440,韭菜鸡蛋锅贴,['韭菜|鸡蛋|锅贴']
2441,辣椒炒肉盖浇饭,['辣椒|炒肉|盖浇饭']
2442,港式杨枝甘露,['港式|杨枝甘露']
2443,炸糕,['炸|糕']
2444,霸气草莓,['霸气|草莓']
2445,木耳炒蛋,['木耳|炒蛋']
2446,大刀毛肚,['大刀|毛肚']
2447,跳跳虾,['跳跳|虾']
2448,玉米猪肉饺,['玉米|猪肉|饺']
2449,切片面包,['切片|面包']
2450,丝瓜,['丝瓜']
2451,特色小笼包,['特色|小笼包']
2452,鸡杂粉,['鸡杂|粉']
2453,酸辣大白菜,['酸辣|大白菜']
2454,酸菜牛肉拉面,['酸菜|牛肉|拉面']
2455,泡椒腰花,['泡椒|腰花']
2456,缤纷水果披萨,['缤纷|水果|披萨']
2457,西安凉皮,['西安|凉皮']
2458,川香酥肉,['川香|酥肉']
2459,香炸小酥肉,['香炸|小酥肉']
2460,塔塔鸡腿中国小堡,['塔塔|鸡腿|中国|小堡']
2461,牛肉盖浇饭,['牛肉|盖浇饭']
2462,东北酸菜,['东北|酸菜']
2463,摊鸡蛋,['摊|鸡蛋']
2464,海苔菜,['海苔|菜']
2465,奥利奥蛋糕奶茶,['奥利奥|蛋糕|奶茶']
2466,萝卜包,['萝卜|包']
2467,大青芒,['大|青芒']
2468,菠菜粉丝,['菠菜|粉丝']
2469,红烧凤爪,['红烧|凤爪']
2470,鲜椒鸡,['鲜椒|鸡']
2471,滋滋yes烤鸡腿堡,['滋滋|yes|烤鸡腿堡']
2472,梅干菜饼,['梅干菜|饼']
2473,牛肉大葱水饺,['牛肉|大葱|水饺']
2474,小芋圆烧仙草,['小芋圆|烧仙草']
2475,菠萝咕咾肉,['菠萝|咕咾肉']
2476,特色鸳鸯锅,['特色|鸳鸯锅']
2477,铺盖面,['铺|盖|面']
2478,番茄,['番茄']
2479,油炸臭豆腐,['油炸|臭豆腐']
2480,南瓜燕麦拿铁,['南瓜|燕麦|拿铁']
2481,斋肠,['斋|肠']
2482,招牌烧鸭,['招牌|烧鸭']
2483,猪肉馅饼,['猪肉|馅饼']
2484,黑椒牛仔粒,['黑椒|牛仔粒']
2485,大唯怡,['大|唯|怡']
2486,栀子奶白,['栀子|奶白']
2487,桂花鱼,['桂花|鱼']
2488,鱼饼,['鱼|饼']
2489,望京小腰,['望京|小腰']
2490,捞派滑牛肉,['捞派|滑牛肉']
2491,山水豆腐,['山水|豆腐']
2492,手撕肉脯,['手撕|肉脯']
2493,冲绳黑糖拿铁,['冲绳|黑糖|拿铁']
2494,海参,['海参']
2495,脆皮豆腐,['脆皮|豆腐']
2496,黄金馒头,['黄金|馒头']
2497,蒜苔牛肉盖浇饭,['蒜苔|牛肉|盖浇饭']
2498,广式香肠,['广式|香肠']
2499,豆腐包子,['豆腐|包子']
2500,葡萄冰柠檬茶,['葡萄|冰|柠檬茶']
2501,水果冰粉,['水果|冰粉']
2502,乳酪芝士蛋糕,['乳酪|芝士|蛋糕']
2503,糖蒜,['糖|蒜']
2504,皇冠曲奇饼干,['皇冠|曲奇|饼干']
2505,石板鸡蛋,['石板|鸡蛋']
2506,薄脆,['薄脆']
2507,酱香猪蹄,['酱香|猪蹄']
2508,豆角炒肉,['豆角|炒|肉']
2509,青青糯山,['青青|糯山']
2510,豆乳蛋挞,['豆乳|蛋挞']
2511,东北粉条,['东北|粉条']
2512,泡椒凤爪,['泡椒|凤爪']
2513,瓦尔登蓝椰拿铁,['瓦尔登|蓝椰|拿铁']
2514,炸杏鲍菇,['炸|杏鲍菇']
2515,梅干菜肉饼,['梅干菜|肉饼']
2516,白菜饺子,['白菜|饺子']
2517,古巴风情鸡肉芝士三明治,['古巴|风情|鸡肉|芝士|三明治']
2518,牛肉灌汤包,['牛肉|灌汤包']
2519,菜饭,['菜|饭']
2520,红豆qq奶茶,['红豆|qq|奶茶']
2521,咔滋脆皮手枪腿,['咔滋|脆皮|手枪腿']
2522,小郡肝,['小郡|肝']
2523,海鲜馄饨,['海鲜|馄饨']
2524,网红小黄鱼,['网红|小黄鱼']
2525,椒盐虾,['椒盐|虾']
2526,仙草奶茶,['仙草|奶茶']
2527,纯牛奶,['纯|牛奶']
2528,卡瓦斯,['卡瓦斯']
2529,莓果气泡美式,['莓果|气泡|美式']
2530,老式面包,['老式|面包']
2531,蟹肉棒,['蟹肉|棒']
2532,烤秋刀鱼,['烤|秋刀鱼']
2533,杨梅多多,['杨梅|多多']
2534,炒饵丝,['炒|饵丝']
2535,奥尔良鸡翅,['奥尔良|鸡翅']
2536,拼盘,['拼盘']
2537,芝麻核桃酥,['芝麻|核桃|酥']
2538,瘦肉汤,['瘦肉|汤']
2539,昆仑煮雪拿铁,['昆仑|煮雪|拿铁']
2540,三文鱼寿司,['三文鱼|寿司']
2541,奶香大花卷,['奶香|大花卷']
2542,腐竹,['腐竹']
2543,胸口捞,['胸口|捞']
2544,西湖牛肉羹,['西湖|牛肉羹']
2545,炸鸡脖,['炸|鸡脖']
2546,卤拼,['卤|拼']
2547,凉拌牛杂,['凉拌|牛杂']
2548,甄选沙朗牛排,['甄选|沙朗|牛排']
2549,粉皮,['粉皮']
2550,怡宝纯净水,['怡宝|纯净水']
2551,卤猪蹄,['卤|猪蹄']
2552,汤锅,['汤锅']
2553,海带头,['海带|头']
2554,招牌掌中宝,['招牌|掌中宝']
2555,油酥烧饼,['油酥|烧饼']
2556,番茄鸡蛋面,['番茄|鸡蛋|面']
2557,轻咖椰子水,['轻咖|椰子水']
2558,云朵燕麦拿铁,['云朵|燕麦|拿铁']
2559,泰式手标红奶茶,['泰式|手标|红奶茶']
2560,百事可乐无糖瓶,['百事|可乐|无糖瓶']
2561,白菜肉饺子,['白菜|肉饺子']
2562,霸气葡萄,['霸气|葡萄']
2563,拇指生煎,['拇指|生煎']
2564,枸杞叶猪杂汤,['枸杞叶|猪杂汤']
2565,金枕榴莲多多披萨,['金枕|榴莲|多多|披萨']
2566,牛轧糖糯糯茶,['牛轧糖|糯糯茶']
2567,砂锅羊杂,['砂锅|羊杂']
2568,香酥鸡排,['香酥|鸡排']
2569,奥利奥雪媚娘,['奥利奥|雪媚娘']
2570,手撕面包,['手撕|面包']
2571,多肉葡萄,['多肉|葡萄']
2572,红烧鳊鱼,['红烧|鳊鱼']
2573,冰柠七喜,['冰柠|七喜']
2574,发面饼,['发面|饼']
2575,五常米乳拿铁,['五常|米乳|拿铁']
2576,荤菜,['荤|菜']
2577,爆浆麻薯,['爆浆|麻薯']
2578,沂蒙炒鸡,['沂蒙|炒鸡']
2579,炒疙瘩,['炒|疙瘩']
2580,鸡汤饭,['鸡汤|饭']
2581,八宝茶,['八宝|茶']
2582,芝士麻薯,['芝士|麻薯']
2583,羊肉格格,['羊肉|格格']
